zip,cd,usps_zip_pref_city,usps_zip_pref_state,res_ratio,bus_ratio,oth_ratio,tot_ratio
00683,7200,SAN GERMAN,PR,1.000000000,1.000000000,1.000000000,1.000000000
00923,7200,SAN JUAN,PR,1.000000000,1.000000000,1.000000000,1.000000000
01010,2501,BRIMFIELD,MA,1.000000000,1.000000000,1.000000000,1.000000000
01257,2501,SHEFFIELD,MA,1.000000000,1.000000000,1.000000000,1.000000000
01267,2501,WILLIAMSTOWN,MA,1.000000000,1.000000000,1.000000000,1.000000000
01331,2502,ATHOL,MA,1.000000000,1.000000000,1.000000000,1.000000000
01339,2501,CHARLEMONT,MA,1.000000000,1.000000000,1.000000000,1.000000000
01469,2503,TOWNSEND,MA,1.000000000,1.000000000,1.000000000,1.000000000
02027,2508,DEDHAM,MA,1.000000000,1.000000000,1.000000000,1.000000000
02120,2507,ROXBURY CROSSING,MA,1.000000000,1.000000000,1.000000000,1.000000000
02128,2507,EAST BOSTON,MA,1.000000000,1.000000000,1.000000000,1.000000000
02199,2507,BOSTON,MA,1.000000000,1.000000000,1.000000000,1.000000000
02361,2509,PLYMOUTH,MA,1.000000000,1.000000000,1.000000000,1.000000000
02664,2509,SOUTH YARMOUTH,MA,1.000000000,1.000000000,1.000000000,1.000000000
02668,2509,WEST BARNSTABLE,MA,1.000000000,1.000000000,1.000000000,1.000000000
02648,2509,MARSTONS MILLS,MA,1.000000000,1.000000000,1.000000000,1.000000000
02739,2509,MATTAPOISETT,MA,1.000000000,1.000000000,1.000000000,1.000000000
02895,4401,WOONSOCKET,RI,1.000000000,1.000000000,1.000000000,1.000000000
03281,3302,WEARE,NH,1.000000000,1.000000000,1.000000000,1.000000000
03743,3302,CLAREMONT,NH,1.000000000,1.000000000,1.000000000,1.000000000
03592,3302,PITTSBURG,NH,1.000000000,1.000000000,1.000000000,1.000000000
03605,3302,LEMPSTER,NH,1.000000000,1.000000000,1.000000000,1.000000000
03886,3301,TAMWORTH,NH,1.000000000,1.000000000,1.000000000,1.000000000
03884,3301,STRAFFORD,NH,1.000000000,1.000000000,1.000000000,1.000000000
04357,2301,RICHMOND,ME,1.000000000,1.000000000,1.000000000,1.000000000
04649,2302,JONESPORT,ME,1.000000000,1.000000000,1.000000000,1.000000000
04627,2302,DEER ISLE,ME,1.000000000,1.000000000,1.000000000,1.000000000
04562,2301,PHIPPSBURG,ME,1.000000000,1.000000000,1.000000000,1.000000000
04921,2302,BROOKS,ME,1.000000000,1.000000000,1.000000000,1.000000000
04548,2301,GEORGETOWN,ME,1.000000000,1.000000000,1.000000000,1.000000000
05038,5000,CHELSEA,VT,1.000000000,1.000000000,1.000000000,1.000000000
05474,5000,NORTH HERO,VT,1.000000000,1.000000000,1.000000000,1.000000000
05679,5000,WILLIAMSTOWN,VT,1.000000000,1.000000000,1.000000000,1.000000000
05651,5000,EAST MONTPELIER,VT,1.000000000,1.000000000,1.000000000,1.000000000
05763,5000,PITTSFORD,VT,1.000000000,1.000000000,1.000000000,1.000000000
05738,5000,CUTTINGSVILLE,VT,1.000000000,1.000000000,1.000000000,1.000000000
05874,5000,WESTFIELD,VT,1.000000000,1.000000000,1.000000000,1.000000000
06042,0902,MANCHESTER,CT,0.000550206,0.000000000,0.000000000,0.000459911
06042,0901,MANCHESTER,CT,0.999449794,1.000000000,1.000000000,0.999540089
06052,0905,NEW BRITAIN,CT,1.000000000,1.000000000,1.000000000,1.000000000
06010,0901,BRISTOL,CT,0.994019789,0.998182919,0.999416910,0.994540815
06010,0905,BRISTOL,CT,0.005980211,0.001817081,0.000583090,0.005459185
05905,5000,GUILDHALL,VT,1.000000000,1.000000000,0.000000000,1.000000000
06060,0901,NORTH GRANBY,CT,1.000000000,1.000000000,1.000000000,1.000000000
06078,0902,SUFFIELD,CT,1.000000000,1.000000000,1.000000000,1.000000000
06108,0901,EAST HARTFORD,CT,1.000000000,1.000000000,1.000000000,1.000000000
06468,0904,MONROE,CT,1.000000000,1.000000000,1.000000000,1.000000000
06787,0905,THOMASTON,CT,1.000000000,1.000000000,1.000000000,1.000000000
06880,0904,WESTPORT,CT,1.000000000,1.000000000,1.000000000,1.000000000
06907,0904,STAMFORD,CT,1.000000000,1.000000000,1.000000000,1.000000000
07010,3409,CLIFFSIDE PARK,NJ,1.000000000,1.000000000,1.000000000,1.000000000
07110,3411,NUTLEY,NJ,0.989771456,0.989031079,0.999005964,0.990351718
07110,3409,NUTLEY,NJ,0.010228544,0.010968921,0.000994036,0.009648282
07462,3405,VERNON,NJ,1.000000000,1.000000000,1.000000000,1.000000000
07645,3405,MONTVALE,NJ,1.000000000,1.000000000,1.000000000,1.000000000
07607,3405,MAYWOOD,NJ,1.000000000,1.000000000,1.000000000,1.000000000
07758,3406,PORT MONMOUTH,NJ,1.000000000,1.000000000,1.000000000,1.000000000
07849,3411,LAKE HOPATCONG,NJ,1.000000000,1.000000000,1.000000000,1.000000000
08046,3403,WILLINGBORO,NJ,1.000000000,1.000000000,1.000000000,1.000000000
08099,3401,BELLMAWR,NJ,1.000000000,1.000000000,1.000000000,1.000000000
08401,3402,ATLANTIC CITY,NJ,1.000000000,1.000000000,1.000000000,1.000000000
08559,3407,STOCKTON,NJ,1.000000000,1.000000000,1.000000000,1.000000000
08820,3406,EDISON,NJ,1.000000000,1.000000000,1.000000000,1.000000000
08880,3412,SOUTH BOUND BROOK,NJ,1.000000000,1.000000000,1.000000000,1.000000000
10005,3610,NEW YORK,NY,1.000000000,1.000000000,1.000000000,1.000000000
10004,3610,NEW YORK,NY,1.000000000,1.000000000,1.000000000,1.000000000
10038,3610,NEW YORK,NY,0.809727198,0.862779330,0.786206897,0.817177575
10038,3607,NEW YORK,NY,0.190272802,0.137220670,0.213793103,0.182822425
10110,3612,NEW YORK,NY,0.000000000,1.000000000,1.000000000,1.000000000
11210,3608,BROOKLYN,NY,0.015270687,0.022980501,0.016190476,0.015767532
11210,3609,BROOKLYN,NY,0.984729313,0.977019499,0.983809524,0.984232468
11354,3614,FLUSHING,NY,0.034899446,0.054740958,0.076502732,0.040353614
11354,3606,FLUSHING,NY,0.965100554,0.945259042,0.923497268,0.959646386
11358,3606,FLUSHING,NY,0.990410104,0.963514520,0.997643362,0.988667271
11358,3603,FLUSHING,NY,0.009589896,0.036485480,0.002356638,0.011332729
11352,3605,FLUSHING,NY,1.000000000,1.000000000,1.000000000,1.000000000
11375,3606,FOREST HILLS,NY,1.000000000,1.000000000,1.000000000,1.000000000
11553,3604,UNIONDALE,NY,1.000000000,1.000000000,1.000000000,1.000000000
11716,3602,BOHEMIA,NY,1.000000000,1.000000000,1.000000000,1.000000000
11756,3602,LEVITTOWN,NY,1.000000000,1.000000000,1.000000000,1.000000000
11950,3601,MASTIC,NY,1.000000000,1.000000000,1.000000000,1.000000000
10537,3618,LAKE PEEKSKILL,NY,0.917727718,1.000000000,0.911764706,0.917847025
10537,3617,LAKE PEEKSKILL,NY,0.082272282,0.000000000,0.088235294,0.082152975
10595,3617,VALHALLA,NY,1.000000000,1.000000000,1.000000000,1.000000000
10916,3618,CAMPBELL HALL,NY,1.000000000,1.000000000,1.000000000,1.000000000
10952,3617,MONSEY,NY,1.000000000,1.000000000,1.000000000,1.000000000
12037,3619,CHATHAM,NY,1.000000000,1.000000000,1.000000000,1.000000000
12180,3620,TROY,NY,1.000000000,1.000000000,1.000000000,1.000000000
12139,3621,PISECO,NY,1.000000000,1.000000000,1.000000000,1.000000000
12086,3620,HAGAMAN,NY,0.361985472,0.250000000,0.315789474,0.358885017
12086,3621,HAGAMAN,NY,0.638014528,0.750000000,0.684210526,0.641114983
12115,3619,MALDEN BRIDGE,NY,1.000000000,0.000000000,1.000000000,1.000000000
12066,3619,ESPERANCE,NY,1.000000000,1.000000000,1.000000000,1.000000000
12205,3620,ALBANY,NY,1.000000000,1.000000000,1.000000000,1.000000000
12474,3619,ROXBURY,NY,1.000000000,1.000000000,1.000000000,1.000000000
12786,3619,WHITE LAKE,NY,1.000000000,1.000000000,1.000000000,1.000000000
12845,3621,LAKE GEORGE,NY,1.000000000,1.000000000,1.000000000,1.000000000
12832,3621,GRANVILLE,NY,1.000000000,1.000000000,1.000000000,1.000000000
12944,3621,KEESEVILLE,NY,1.000000000,1.000000000,1.000000000,1.000000000
12989,3621,VERMONTVILLE,NY,1.000000000,1.000000000,1.000000000,1.000000000
13478,3622,VERONA,NY,1.000000000,1.000000000,1.000000000,1.000000000
13761,3622,ENDICOTT,NY,1.000000000,1.000000000,1.000000000,1.000000000
14086,3627,LANCASTER,NY,1.000000000,1.000000000,1.000000000,1.000000000
14212,3626,BUFFALO,NY,1.000000000,1.000000000,1.000000000,1.000000000
14560,3627,SPRINGWATER,NY,1.000000000,1.000000000,1.000000000,1.000000000
14513,3624,NEWARK,NY,0.973389583,0.998236332,0.987046632,0.976110174
14513,3623,NEWARK,NY,0.026610417,0.001763668,0.012953368,0.023889826
14616,3625,ROCHESTER,NY,1.000000000,1.000000000,1.000000000,1.000000000
14621,3625,ROCHESTER,NY,1.000000000,1.000000000,1.000000000,1.000000000
14903,3623,ELMIRA,NY,1.000000000,1.000000000,1.000000000,1.000000000
15076,4217,RUSSELLTON,PA,1.000000000,1.000000000,1.000000000,1.000000000
15139,4217,OAKMONT,PA,1.000000000,0.994413408,1.000000000,0.999530957
15139,4218,OAKMONT,PA,0.000000000,0.005586592,0.000000000,0.000469043
15222,4218,PITTSBURGH,PA,1.000000000,1.000000000,1.000000000,1.000000000
15225,4217,PITTSBURGH,PA,1.000000000,1.000000000,1.000000000,1.000000000
15214,4217,PITTSBURGH,PA,0.203141499,0.059210526,0.052173913,0.196029153
15214,4218,PITTSBURGH,PA,0.796858501,0.940789474,0.947826087,0.803970847
15442,4214,GRINDSTONE,PA,1.000000000,1.000000000,1.000000000,1.000000000
15344,4214,JEFFERSON,PA,1.000000000,1.000000000,1.000000000,1.000000000
15563,4213,STOYSTOWN,PA,1.000000000,1.000000000,1.000000000,1.000000000
15642,4218,IRWIN,PA,0.003459410,0.000000000,0.000000000,0.003184308
15642,4214,IRWIN,PA,0.996540590,1.000000000,1.000000000,0.996815692
15771,4215,ROCHESTER MILLS,PA,1.000000000,1.000000000,1.000000000,1.000000000
15681,4215,SALTSBURG,PA,0.571067060,0.748466258,0.809523810,0.586180124
15681,4214,SALTSBURG,PA,0.428932940,0.251533742,0.190476190,0.413819876
15943,4215,NANTY GLO,PA,1.000000000,1.000000000,1.000000000,1.000000000
16120,4217,ENON VALLEY,PA,0.127450980,0.105263158,0.000000000,0.120812183
16120,4216,ENON VALLEY,PA,0.872549020,0.894736842,1.000000000,0.879187817
16115,4217,DARLINGTON,PA,1.000000000,1.000000000,1.000000000,1.000000000
16827,4212,BOALSBURG,PA,1.000000000,1.000000000,1.000000000,1.000000000
17024,4212,ELLIOTTSBURG,PA,1.000000000,1.000000000,0.000000000,1.000000000
17020,4210,DUNCANNON,PA,0.002483855,0.044334975,0.000000000,0.004395096
17020,4212,DUNCANNON,PA,0.997516145,0.955665025,1.000000000,0.995604904
17065,4210,MOUNT HOLLY SPRINGS,PA,0.945492662,0.981481481,0.978947368,0.948839413
17065,4213,MOUNT HOLLY SPRINGS,PA,0.054507338,0.018518519,0.021052632,0.051160587
17201,4213,CHAMBERSBURG,PA,1.000000000,1.000000000,1.000000000,1.000000000
17560,4211,NEW PROVIDENCE,PA,1.000000000,1.000000000,1.000000000,1.000000000
17569,4211,REINHOLDS,PA,0.789971229,0.871794872,0.666666667,0.791617240
17569,4209,REINHOLDS,PA,0.118372380,0.089743590,0.333333333,0.119019375
17569,4206,REINHOLDS,PA,0.091656391,0.038461538,0.000000000,0.089363385
17702,4212,WILLIAMSPORT,PA,1.000000000,1.000000000,1.000000000,1.000000000
17845,4212,MILLMONT,PA,1.000000000,1.000000000,1.000000000,1.000000000
17961,4209,ORWIGSBURG,PA,1.000000000,1.000000000,1.000000000,1.000000000
18072,4207,PEN ARGYL,PA,1.000000000,1.000000000,1.000000000,1.000000000
18070,4204,PALM,PA,0.708933718,0.296296296,0.500000000,0.673575130
18070,4209,PALM,PA,0.291066282,0.703703704,0.500000000,0.326424870
18902,4201,DOYLESTOWN,PA,1.000000000,1.000000000,1.000000000,1.000000000
18912,4201,BUCKINGHAM,PA,1.000000000,1.000000000,1.000000000,1.000000000
19061,4205,MARCUS HOOK,PA,1.000000000,1.000000000,1.000000000,1.000000000
19138,4203,PHILADELPHIA,PA,1.000000000,1.000000000,1.000000000,1.000000000
19153,4205,PHILADELPHIA,PA,1.000000000,1.000000000,1.000000000,1.000000000
19150,4204,PHILADELPHIA,PA,0.000000000,0.130303030,0.057291667,0.005162524
19150,4203,PHILADELPHIA,PA,1.000000000,0.869696970,0.942708333,0.994837476
19440,4204,HATFIELD,PA,0.017268446,0.000000000,0.000000000,0.015770609
19440,4201,HATFIELD,PA,0.982731554,1.000000000,1.000000000,0.984229391
19938,1000,CLAYTON,DE,1.000000000,1.000000000,1.000000000,1.000000000
20019,1100,WASHINGTON,DC,1.000000000,1.000000000,1.000000000,1.000000000
20693,2405,WELCOME,MD,1.000000000,1.000000000,1.000000000,1.000000000
20676,2405,PORT REPUBLIC,MD,1.000000000,1.000000000,1.000000000,1.000000000
20764,2405,SHADY SIDE,MD,1.000000000,1.000000000,1.000000000,1.000000000
20818,2408,CABIN JOHN,MD,1.000000000,1.000000000,1.000000000,1.000000000
21044,2407,COLUMBIA,MD,0.921000435,0.973121229,0.993090452,0.929710205
21044,2403,COLUMBIA,MD,0.078999565,0.026878771,0.006909548,0.070289795
21050,2401,FOREST HILL,MD,1.000000000,1.000000000,1.000000000,1.000000000
21218,2407,BALTIMORE,MD,0.900439648,0.965959546,0.968955442,0.911196911
21218,2403,BALTIMORE,MD,0.099560352,0.034040454,0.031044558,0.088803089
21403,2403,ANNAPOLIS,MD,1.000000000,1.000000000,1.000000000,1.000000000
21555,2406,OLDTOWN,MD,1.000000000,1.000000000,0.000000000,1.000000000
21797,2408,WOODBINE,MD,0.344086022,0.341666667,0.566666667,0.347517730
21797,2407,WOODBINE,MD,0.653432589,0.658333333,0.433333333,0.650118203
21797,2403,WOODBINE,MD,0.002481390,0.000000000,0.000000000,0.002364066
21784,2401,SYKESVILLE,MD,0.014254726,0.001409443,0.000000000,0.012733959
21784,2407,SYKESVILLE,MD,0.058258444,0.009161381,0.009022556,0.052637357
21784,2408,SYKESVILLE,MD,0.927486830,0.989429175,0.990977444,0.934628684
21801,2401,SALISBURY,MD,1.000000000,1.000000000,1.000000000,1.000000000
22015,5110,BURKE,VA,0.002520730,0.000000000,0.000000000,0.002387235
22015,5111,BURKE,VA,0.997479270,1.000000000,1.000000000,0.997612765
22313,5108,ALEXANDRIA,VA,1.000000000,1.000000000,1.000000000,1.000000000
22307,5108,ALEXANDRIA,VA,1.000000000,1.000000000,1.000000000,1.000000000
22432,5101,BURGESS,VA,1.000000000,1.000000000,1.000000000,1.000000000
22727,5105,MADISON,VA,1.000000000,1.000000000,1.000000000,1.000000000
22812,5106,BRIDGEWATER,VA,1.000000000,1.000000000,1.000000000,1.000000000
22824,5106,EDINBURG,VA,1.000000000,1.000000000,1.000000000,1.000000000
22830,5106,FULKS RUN,VA,1.000000000,1.000000000,0.000000000,1.000000000
22974,5107,TROY,VA,0.214133900,0.279661017,0.000000000,0.217347956
22974,5105,TROY,VA,0.785866100,0.720338983,1.000000000,0.782652044
22959,5105,NORTH GARDEN,VA,1.000000000,1.000000000,1.000000000,1.000000000
23607,5103,NEWPORT NEWS,VA,1.000000000,1.000000000,1.000000000,1.000000000
23701,5103,PORTSMOUTH,VA,1.000000000,1.000000000,1.000000000,1.000000000
23666,5102,HAMPTON,VA,0.069193628,0.077979619,0.087078652,0.070507628
23666,5103,HAMPTON,VA,0.930806372,0.922020381,0.912921348,0.929492372
23936,5105,DILLWYN,VA,1.000000000,1.000000000,1.000000000,1.000000000
24013,5106,ROANOKE,VA,1.000000000,1.000000000,1.000000000,1.000000000
23976,5105,WYLLIESBURG,VA,1.000000000,1.000000000,1.000000000,1.000000000
24104,5105,HUDDLESTON,VA,1.000000000,1.000000000,1.000000000,1.000000000
24245,5109,DUNGANNON,VA,1.000000000,1.000000000,1.000000000,1.000000000
24314,5109,BASTIAN,VA,1.000000000,1.000000000,1.000000000,1.000000000
24505,5106,LYNCHBURG,VA,1.000000000,1.000000000,0.000000000,1.000000000
24651,5109,TAZEWELL,VA,1.000000000,1.000000000,1.000000000,1.000000000
24715,5403,BRAMWELL,WV,1.000000000,1.000000000,0.000000000,1.000000000
27292,3706,LEXINGTON,NC,0.001817264,0.000000000,0.000000000,0.001597657
27292,3713,LEXINGTON,NC,0.998182736,1.000000000,1.000000000,0.998402343
27529,3704,GARNER,NC,0.983427895,0.996130031,1.000000000,0.984931358
27529,3707,GARNER,NC,0.003183803,0.000000000,0.000000000,0.002825370
27529,3702,GARNER,NC,0.013388302,0.003869969,0.000000000,0.012243272
27532,3707,GOLDSBORO,NC,1.000000000,1.000000000,1.000000000,1.000000000
27824,3703,ENGELHARD,NC,1.000000000,1.000000000,1.000000000,1.000000000
27832,3701,GASTON,NC,1.000000000,1.000000000,1.000000000,1.000000000
27801,3701,ROCKY MOUNT,NC,1.000000000,0.998721228,1.000000000,0.999919788
27801,3702,ROCKY MOUNT,NC,0.000000000,0.001278772,0.000000000,0.000080212
27882,3702,SPRING HOPE,NC,0.994372538,1.000000000,1.000000000,0.994614970
27882,3701,SPRING HOPE,NC,0.005627462,0.000000000,0.000000000,0.005385030
27870,3701,ROANOKE RAPIDS,NC,1.000000000,1.000000000,1.000000000,1.000000000
28082,3708,KANNAPOLIS,NC,1.000000000,1.000000000,1.000000000,1.000000000
28133,3709,PEACHLAND,NC,1.000000000,1.000000000,0.000000000,1.000000000
28164,3705,STANLEY,NC,0.002911208,0.012371134,0.036585366,0.003815854
28164,3710,STANLEY,NC,0.997088792,0.987628866,0.963414634,0.996184146
28282,3712,CHARLOTTE,NC,0.000000000,1.000000000,1.000000000,1.000000000
28311,3708,FAYETTEVILLE,NC,1.000000000,1.000000000,1.000000000,1.000000000
28343,3709,GIBSON,NC,1.000000000,1.000000000,1.000000000,1.000000000
28728,3711,ENKA,NC,1.000000000,1.000000000,1.000000000,1.000000000
28693,3705,WARRENSVILLE,NC,1.000000000,1.000000000,1.000000000,1.000000000
28650,3710,MAIDEN,NC,1.000000000,1.000000000,1.000000000,1.000000000
28432,3707,CLARENDON,NC,1.000000000,1.000000000,0.000000000,1.000000000
28420,3707,ASH,NC,1.000000000,1.000000000,0.000000000,1.000000000
28777,3711,SPRUCE PINE,NC,0.926130480,0.956643357,0.971223022,0.930354994
28777,3705,SPRUCE PINE,NC,0.073869520,0.043356643,0.028776978,0.069645006
28786,3711,WAYNESVILLE,NC,1.000000000,1.000000000,1.000000000,1.000000000
28746,3710,LAKE LURE,NC,0.988801792,0.990099010,1.000000000,0.989042064
28746,3711,LAKE LURE,NC,0.011198208,0.009900990,0.000000000,0.010957936
28745,3711,LAKE JUNALUSKA,NC,1.000000000,1.000000000,1.000000000,1.000000000
29133,4506,ROWESVILLE,SC,1.000000000,1.000000000,1.000000000,1.000000000
29105,4503,MONETTA,SC,0.129441624,0.281250000,0.181818182,0.135980746
29105,4502,MONETTA,SC,0.870558376,0.718750000,0.818181818,0.864019254
29620,4503,ABBEVILLE,SC,1.000000000,1.000000000,1.000000000,1.000000000
29845,4503,PLUM BRANCH,SC,1.000000000,1.000000000,1.000000000,1.000000000
29565,4507,LATTA,SC,1.000000000,1.000000000,1.000000000,1.000000000
29530,4506,COWARD,SC,0.082537517,0.066666667,0.000000000,0.081659973
29530,4507,COWARD,SC,0.917462483,0.933333333,1.000000000,0.918340027
29547,4507,HAMER,SC,1.000000000,1.000000000,1.000000000,1.000000000
29580,4506,NESMITH,SC,1.000000000,1.000000000,0.000000000,1.000000000
29403,4501,CHARLESTON,SC,0.018925689,0.030226700,0.036689169,0.022977229
29403,4506,CHARLESTON,SC,0.981074311,0.969773300,0.963310831,0.977022771
29372,4505,PACOLET,SC,0.282636794,0.116666667,0.142857143,0.277661795
29372,4504,PACOLET,SC,0.717363206,0.883333333,0.857142857,0.722338205
29437,4506,DORCHESTER,SC,1.000000000,1.000000000,0.000000000,1.000000000
29223,4506,COLUMBIA,SC,0.468341709,0.515686275,0.538461538,0.474136073
29223,4502,COLUMBIA,SC,0.531658291,0.484313725,0.461538462,0.525863927
29210,4506,COLUMBIA,SC,0.725580680,0.637086093,0.793939394,0.720807346
29210,4502,COLUMBIA,SC,0.274419320,0.362913907,0.206060606,0.279192654
29325,4503,CLINTON,SC,1.000000000,1.000000000,1.000000000,1.000000000
29168,4505,WEDGEFIELD,SC,1.000000000,1.000000000,1.000000000,1.000000000
29481,4506,SMOAKS,SC,1.000000000,1.000000000,0.000000000,1.000000000
29456,4501,LADSON,SC,1.000000000,1.000000000,1.000000000,1.000000000
29453,4506,JAMESTOWN,SC,1.000000000,1.000000000,0.000000000,1.000000000
29935,4501,PORT ROYAL,SC,1.000000000,1.000000000,1.000000000,1.000000000
29918,4506,ESTILL,SC,1.000000000,1.000000000,1.000000000,1.000000000
29924,4506,HAMPTON,SC,1.000000000,1.000000000,1.000000000,1.000000000
30185,1303,WHITESBURG,GA,0.930761099,1.000000000,1.000000000,0.933804952
30185,1313,WHITESBURG,GA,0.069238901,0.000000000,0.000000000,0.066195048
30309,1305,ATLANTA,GA,1.000000000,1.000000000,1.000000000,1.000000000
30312,1305,ATLANTA,GA,1.000000000,1.000000000,1.000000000,1.000000000
30132,1314,DALLAS,GA,1.000000000,1.000000000,1.000000000,1.000000000
30035,1304,DECATUR,GA,1.000000000,1.000000000,1.000000000,1.000000000
30223,1303,GRIFFIN,GA,0.999886377,1.000000000,1.000000000,0.999897902
30223,1310,GRIFFIN,GA,0.000113623,0.000000000,0.000000000,0.000102098
30228,1303,HAMPTON,GA,0.181433435,0.251409245,0.500000000,0.185372727
30228,1313,HAMPTON,GA,0.818566565,0.748590755,0.500000000,0.814627273
30703,1311,CALHOUN,GA,1.000000000,1.000000000,1.000000000,1.000000000
30635,1309,ELBERTON,GA,1.000000000,1.000000000,1.000000000,1.000000000
30630,1310,CRAWFORD,GA,1.000000000,1.000000000,1.000000000,1.000000000
30521,1309,CARNESVILLE,GA,1.000000000,1.000000000,1.000000000,1.000000000
30411,1301,ALAMO,GA,0.001121076,0.000000000,0.000000000,0.001061571
30411,1312,ALAMO,GA,0.998878924,1.000000000,1.000000000,0.998938429
32046,1204,HILLIARD,FL,1.000000000,1.000000000,1.000000000,1.000000000
39846,1302,EDISON,GA,1.000000000,1.000000000,1.000000000,1.000000000
39866,1302,MORGAN,GA,1.000000000,1.000000000,1.000000000,1.000000000
31823,1303,PINE MOUNTAIN VALLEY,GA,1.000000000,1.000000000,0.000000000,1.000000000
31699,1301,MOODY AFB,GA,1.000000000,1.000000000,1.000000000,1.000000000
31703,1302,ALBANY,GA,1.000000000,1.000000000,1.000000000,1.000000000
31791,1308,SYLVESTER,GA,0.989115874,0.987500000,1.000000000,0.989349112
31791,1302,SYLVESTER,GA,0.010884126,0.012500000,0.000000000,0.010650888
31744,1308,DOERUN,GA,0.957851801,0.940000000,1.000000000,0.957377049
31744,1302,DOERUN,GA,0.042148199,0.060000000,0.000000000,0.042622951
32209,1205,JACKSONVILLE,FL,1.000000000,1.000000000,1.000000000,1.000000000
32505,1201,PENSACOLA,FL,1.000000000,1.000000000,1.000000000,1.000000000
34482,1203,OCALA,FL,0.457538084,0.627865961,0.472727273,0.465658319
34482,1202,OCALA,FL,0.542461916,0.372134039,0.527272727,0.534341681
33037,1226,KEY LARGO,FL,1.000000000,1.000000000,1.000000000,1.000000000
32778,1211,TAVARES,FL,0.991609612,0.993041058,0.988281250,0.991682237
32778,1206,TAVARES,FL,0.008390388,0.006958942,0.011718750,0.008317763
32792,1207,WINTER PARK,FL,1.000000000,1.000000000,1.000000000,1.000000000
32643,1203,HIGH SPRINGS,FL,0.744003489,0.961602671,0.918181818,0.763705851
32643,1202,HIGH SPRINGS,FL,0.255996511,0.038397329,0.081818182,0.236294149
32563,1201,GULF BREEZE,FL,1.000000000,1.000000000,1.000000000,1.000000000
32539,1201,CRESTVIEW,FL,1.000000000,1.000000000,1.000000000,1.000000000
33015,1225,HIALEAH,FL,0.427729837,0.571856287,0.506486182,0.439936795
33015,1224,HIALEAH,FL,0.572270163,0.428143713,0.493513818,0.560063205
34949,1218,FORT PIERCE,FL,1.000000000,1.000000000,1.000000000,1.000000000
33193,1226,MIAMI,FL,1.000000000,1.000000000,1.000000000,1.000000000
33140,1227,MIAMI BEACH,FL,1.000000000,1.000000000,1.000000000,1.000000000
33144,1225,MIAMI,FL,0.351855187,0.513645621,0.334365325,0.379021471
33144,1227,MIAMI,FL,0.648144813,0.486354379,0.665634675,0.620978529
33146,1227,MIAMI,FL,1.000000000,1.000000000,1.000000000,1.000000000
33238,1224,MIAMI,FL,1.000000000,1.000000000,1.000000000,1.000000000
33610,1215,TAMPA,FL,0.332124296,0.389078498,0.511380880,0.348829855
33610,1214,TAMPA,FL,0.667875704,0.610921502,0.488619120,0.651170145
33635,1214,TAMPA,FL,1.000000000,1.000000000,1.000000000,1.000000000
32968,1208,VERO BEACH,FL,1.000000000,1.000000000,1.000000000,1.000000000
32931,1208,COCOA BEACH,FL,1.000000000,1.000000000,1.000000000,1.000000000
33556,1214,ODESSA,FL,0.380380591,0.181132075,0.058510638,0.366001051
33556,1212,ODESSA,FL,0.619619409,0.818867925,0.941489362,0.633998949
33543,1212,WESLEY CHAPEL,FL,1.000000000,1.000000000,1.000000000,1.000000000
35049,0106,CLEVELAND,AL,1.000000000,1.000000000,1.000000000,1.000000000
35042,0107,CENTREVILLE,AL,0.013732834,0.000000000,0.000000000,0.012492902
35042,0106,CENTREVILLE,AL,0.986267166,1.000000000,1.000000000,0.987507098
35063,0106,EMPIRE,AL,0.157182836,0.357142857,0.157894737,0.159744409
35063,0104,EMPIRE,AL,0.842817164,0.642857143,0.842105263,0.840255591
34292,1217,VENICE,FL,1.000000000,1.000000000,1.000000000,1.000000000
34112,1219,NAPLES,FL,0.499187147,0.877569258,0.627531754,0.531147278
34112,1225,NAPLES,FL,0.500812853,0.122430742,0.372468246,0.468852722
33993,1219,CAPE CORAL,FL,1.000000000,1.000000000,1.000000000,1.000000000
33973,1219,LEHIGH ACRES,FL,1.000000000,1.000000000,1.000000000,1.000000000
35097,0106,LOCUST FORK,AL,1.000000000,1.000000000,1.000000000,1.000000000
35801,0105,HUNTSVILLE,AL,1.000000000,1.000000000,1.000000000,1.000000000
36037,0102,GREENVILLE,AL,1.000000000,1.000000000,1.000000000,1.000000000
36066,0102,PRATTVILLE,AL,1.000000000,1.000000000,1.000000000,1.000000000
36016,0106,CLAYTON,AL,0.000485437,0.000000000,0.000000000,0.000431779
36016,0102,CLAYTON,AL,0.999514563,1.000000000,1.000000000,0.999568221
35640,0105,HARTSELLE,AL,1.000000000,1.000000000,1.000000000,1.000000000
35645,0105,KILLEN,AL,1.000000000,1.000000000,1.000000000,1.000000000
35621,0105,EVA,AL,0.944649446,0.959183673,1.000000000,0.945432977
35621,0104,EVA,AL,0.055350554,0.040816327,0.000000000,0.054567023
35740,0105,BRIDGEPORT,AL,1.000000000,1.000000000,1.000000000,1.000000000
35406,0104,TUSCALOOSA,AL,1.000000000,1.000000000,1.000000000,1.000000000
35960,0103,CENTRE,AL,1.000000000,1.000000000,1.000000000,1.000000000
35963,0104,DAWSON,AL,1.000000000,1.000000000,1.000000000,1.000000000
35554,0104,ELDRIDGE,AL,1.000000000,1.000000000,1.000000000,1.000000000
35548,0104,BRILLIANT,AL,1.000000000,1.000000000,1.000000000,1.000000000
